match_id_hash,r_num_damage,r_num_damage_taken,r_damage,r_damage_taken,r_damage_net,d_num_damage,d_num_damage_taken,d_damage,d_damage_taken,d_damage_net
deb438bc603ccb529a67aa441c97df9d,18,17,9691,3411,6280,22,19,7926,5700,2226
4ede6f679b4c43d483ceb9b49efaa35a,112,98,253414,38596,214818,109,73,216591,43185,173406
7274727ee1e73f25338607a7dcd3dce5,44,32,61015,21170,39845,77,54,90909,18862,72047
117b72f06432d933fd407f29d2e46974,31,28,13790,9278,4512,28,31,21348,10010,11338
4fb01e8f4509caf048da98788c741171,60,40,113863,24420,89443,46,36,58268,29570,28698
8e2487635d6723dd57f2d67234211614,58,43,71902,21818,50084,47,41,49988,24970,25018
4914a0606007221a3b1b7496069f9b02,20,19,12407,5125,7282,24,17,9008,6050,2958
06b146ff04ecd5c623e3fb5b6de323aa,63,55,70312,20658,49654,50,37,56725,16218,40507
aca0db37847754b56c16a315bbb72259,33,27,23385,12070,11315,31,26,29678,11940,17738
b388d1c044aa198b4973e17a7cbcc570,39,23,56604,13151,43453,56,43,95351,26184,69167
0577ef20060bfab3800a146f865a4b52,58,41,106522,26450,80072,59,47,88781,34207,54574
5ed676be5937c7c7a0bdb1a8f7044471,120,101,341869,102292,239577,118,79,284202,79759,204443
e794aece474887283effc64c043cfb40,99,76,157876,30014,127862,84,75,115750,26469,89281
5d2a0b248f8227e8cd56ff6e698b5cf8,125,90,213408,57731,155677,132,107,255078,44668,210410
6d309da29b985fe5822bdb918bfcf12d,105,51,143147,30570,112577,102,71,168184,42774,125410
4c5caba7e9971bf2fe29f533060d7feb,67,56,96262,25619,70643,65,46,95770,21596,74174
dcd4fc1fc7c2feabadac1762f13bd6d7,130,97,355252,72480,282772,150,129,482954,98084,384870
73ab9e5111a0212cc391cd06b304d8b6,144,126,495568,113543,382025,91,76,322508,89126,233382
559703c43d02648fdd655c2811796390,60,50,96269,40528,55741,67,50,113948,29986,83962
243161868ac287e54be27cce043202d6,83,65,154873,61810,93063,123,117,309326,73128,236198
540a937519bd7a81c4986ab759e3d884,134,90,357838,101772,256066,89,65,252119,110382,141737
6f12acd6e85a6d03fea7c167a4a6f14a,20,17,5925,2063,3862,20,17,6634,2190,4444
351564d2fe692b6b36b9361250186515,134,107,471142,80414,390728,93,92,291207,107265,183942
b5045aceabd0cf97e2ec772319843e6a,114,90,374892,91513,283379,100,79,290438,99872,190566
b09541636f4e70bc1d17b53ae1a7ed7f,142,107,514649,139442,375207,182,161,636061,151266,484795
337bb2ab0b35d844a96d1ac0ba862dfa,154,108,376152,91372,284780,199,149,605239,132586,472653
5d8a8598bfb950a26cd0ecc6dfb8092f,52,46,59955,25526,34429,47,39,49183,21776,27407
69d038d256cec6f89dc19eb313243ac5,139,101,526724,81821,444903,181,135,505963,70592,435371
cf3d3574e2405312300694c55ad911ac,28,25,24822,8812,16010,28,23,24998,11378,13620
06501b51a2eca46cd3832619ccf1eb1a,33,26,24094,13232,10862,35,27,24001,10725,13276
560407a074c51e0dcd59de0594613e2f,80,69,172141,52335,119806,142,85,244194,54876,189318
07fa8947ef3620e50975025eed140c77,46,33,54023,16783,37240,37,31,41617,20841,20776
40aafdffa309cc9b6997ac35c559eff8,67,50,113498,28648,84850,52,44,76964,35295,41669
dc04428a996ce08bf8b59e4baf910a19,86,66,176744,37598,139146,77,71,146281,46790,99491
63a1de3ed6b26b260aeeb09217ec6e0a,143,116,426191,124661,301530,184,139,522670,112158,410512
ad44d9995439439af67737df71e7a524,29,23,16948,7096,9852,28,26,15403,6105,9298
af8e28e40c40613e20bbc5ce9fa5e5a8,124,95,292719,65293,227426,109,76,190612,87360,103252
3318fde7eb9c8179a27a3f4282139b95,190,129,578502,120681,457821,195,131,570557,120373,450184
af33971a76c59b8c33399ce031a272b9,48,40,49316,26273,23043,38,32,58427,19918,38509
5bd6d34c55dacb6207f70f827fa2d43f,162,138,523253,82454,440799,155,129,435998,98228,337770
478b4d911f394d071401a950e25282ee,111,80,198354,53429,144925,111,89,231745,35443,196302
f476de17a3bf33a69464528c11677212,7,7,1461,844,617,6,7,764,1461,-697
275fe0000c7e97b5099545ecd720ff74,131,94,348864,86846,262018,137,103,310036,85371,224665
e6533482acf0f60d17f37f67e7920c06,169,113,450069,65207,384862,174,121,579907,61267,518640
8324f1faa30a90e5251fc2bf366ba80e,26,22,7940,5073,2867,29,23,12793,4049,8744
6a18415ded38b153cd67ea7f3712b6af,68,49,92171,28672,63499,57,53,83811,29409,54402
bb5939bcb975887d4f3479895ef7394d,89,73,138600,52545,86055,81,64,116017,32330,83687
a153eef44298b60b6b8ebac1eaa14369,32,34,37017,18565,18452,40,31,33271,15558,17713
78718c89591b5fa875374b80a471e986,66,57,96984,32761,64223,74,55,102138,24025,78113
33665ab787ba631833628945e5f7a16b,111,86,225693,58238,167455,144,108,405322,47642,357680
a548c7e622680b698a7bd8f469b396cc,118,102,364067,60989,303078,147,122,430711,74738,355973
94da407d18b62ddbb5dab2901d2ab25e,120,94,281888,46430,235458,140,116,305896,37999,267897
c6dbd2e622a7390e7487d3fcac475981,34,22,38176,12821,25355,50,34,50807,15828,34979
b527fd0bf3b688603ad6d9e18c432ae4,21,17,8741,5847,2894,26,20,9968,5191,4777
416105daa21c62389254b7639098e144,124,90,301698,79324,222374,132,98,328309,83918,244391
8c9398d8432cdee31e3a6972871d7865,120,97,293079,95427,197652,155,116,440857,104066,336791
069fd86a2f06ee3a69841aef5cb32810,27,23,9941,6681,3260,37,23,17805,5178,12627
22767f2871c51048ed7737b858d6ca0e,170,122,736224,143433,592791,174,156,696364,186093,510271
44f493d2ea6372855aa3edd0ee31c528,33,26,18264,7903,10361,39,30,23408,7657,15751
fe84a5bacfe864357389eb4898bba47b,17,15,4601,3712,889,18,16,4812,3205,1607
0960941555f4331fd5d5b44af4ba69b9,23,19,11888,4076,7812,24,16,14973,3925,11048
0fde7eb33c1f6f10dd600f1a7d3cdffa,22,19,9469,3234,6235,15,15,3253,2714,539
18e27789dc67fb53d47301f85d13df28,42,37,32139,13844,18295,42,27,37534,9203,28331
35a0e0c193f6baafa9f56473329b1997,94,78,155512,32714,122798,115,80,201798,44010,157788
2a2ae536275983ee75eb2907512ad85a,108,84,194300,45237,149063,94,67,125212,45830,79382
0d38792ea0e601e9bd8b9fb9aa422e62,88,59,104163,31819,72344,77,55,86938,33861,53077
b75abc36fd905adb130b520a3ebbf9c1,126,83,293261,58616,234645,129,108,299647,60638,239009
8d1f24a1505cd242efe84d7fb29e0afd,85,64,154728,29866,124862,81,70,177004,39014,137990
259c5ae5c0633fe30879f59423bacb77,18,17,4806,3452,1354,16,17,4870,2928,1942
ca0a37984840e3adc94dd3f3c1ce730a,58,42,113743,20265,93478,40,33,49216,23906,25310
2bd6638b459c15a37ea80196959f46c1,32,26,27821,16564,11257,35,28,46337,11557,34780
913492ab276670a24e8dd055490e146f,49,44,83060,34534,48526,56,42,104841,26828,78013
8a6392687867d8f920708f0ddfd1a200,134,112,356070,92275,263795,136,101,396410,71487,324923
3664cc521e3b85c40850ea6827163908,19,15,4843,3267,1576,16,14,3694,1257,2437
7f4b07551a7f5405e1a3107dd2d07f20,73,57,130502,26785,103717,89,70,109287,31198,78089
9a9daabe50f31683061d73f1d69888b5,138,90,334546,71870,262676,126,102,328299,79791,248508
a4df2000867140cb88a672992a13bc29,50,41,42750,20842,21908,42,37,42656,16798,25858
7345ce4ccf660cc7c5f9a11734aaa4fd,49,44,76277,30945,45332,63,56,89083,30660,58423
4efb3216cb25173a3a8400387e2d1428,137,99,391612,68833,322779,114,89,214750,62512,152238
27779628cabb172e23af0f7546af59bc,34,29,27897,11566,16331,33,27,30745,11431,19314
d9a22355ccd349b5708a04cade6e2e4c,123,103,282008,59182,222826,92,72,194859,37008,157851
2164197fd3d697c560d2f556abef3187,140,122,466222,85616,380606,136,99,386356,99138,287218
e27e2ef24c14a903d782c4920d2974a7,102,69,166209,39725,126484,102,79,168756,52118,116638
102267a561a601481c6ebf7bdf9cae20,36,30,26039,10270,15769,36,33,30777,12585,18192
c7ce0a8265772a57f32b3fe706387512,30,20,10472,3768,6704,27,22,10029,3535,6494
1072385b7fb7b1a40be7374fcba711a4,101,98,160672,40885,119787,74,63,121906,39642,82264
c5781b2cf21a5a116118787d72e57686,89,73,106585,28062,78523,82,68,121937,26319,95618
7a23c6557ff68781da7f6934f8c8c781,55,37,55222,16526,38696,50,32,49610,12437,37173
bbae3c66bea50f8e632b85831807d479,136,102,498413,128248,370165,189,148,941780,164264,777516
afb0503c3527bcc6b22f0c9985bcdd3b,68,49,139015,21827,117188,67,54,98423,37654,60769
9c1e10778f4e07dc74a7fef159f34df7,171,113,529861,96829,433032,146,116,444871,139821,305050
9ae86d9002da1a20b874b9f1339e6326,21,18,10954,5541,5413,24,21,8206,6714,1492
608f66e35f2d29696f27cc2f792a6dbf,134,97,326986,60973,266013,88,62,192940,94998,97942
84e44af23e065d402147140b779ea3e6,126,104,269419,39509,229910,81,61,123789,34499,89290
a503d795d398947da0f26c5e0664986b,145,104,296985,71184,225801,141,116,416802,99276,317526
daa7876c447cab94212b5a79f510071b,50,38,43573,13147,30426,51,31,44184,14857,29327
e5cfddbb6c04f69598a076473dc74e9e,129,105,262680,63932,198748,144,104,280546,66717,213829
32ef7599eece3e0fe444e4727e82ebb6,43,28,40098,12274,27824,44,28,28976,15871,13105
9c8218492503436bd189c419f429484d,204,119,673007,109167,563840,179,89,603701,90812,512889
b319a02b6676508784df1e0565ab4d59,98,70,187873,50300,137573,126,105,209485,60234,149251
73e68d775aa8551f3fc4a4f67cc867a9,31,20,16497,5513,10984,30,27,15149,6680,8469
a237c6ae4948af6174e9b2e086b5663d,1,1,48,252,-204,1,1,252,48,204
cc4179c86fb40ad2b48cd154c93f9f4f,141,97,376454,66799,309655,131,100,319963,87808,232155
0bb0752b3dc9262b183af473bee352db,76,67,86179,28713,57466,82,48,133779,37342,96437
0e5366bc84bb02eb472c92398c2b0442,189,140,679471,160487,518984,196,139,938226,228524,709702
cdc8001a88741a92069fea3a29955720,49,40,63630,25428,38202,71,53,97263,24661,72602
7c658922856ded5c04d4bc0747feb2df,127,85,254168,77054,177114,150,110,402159,72749,329410
929f51ffe33c70d908972cf4415d83e2,79,58,127320,28068,99252,66,51,100547,23526,77021
9dcf4bfc4c71e45fac42e0d3a85d15e8,20,24,6267,2271,3996,27,15,4989,1249,3740
58c2a0ddf7126312d42b6f67f74f7412,195,156,744981,103948,641033,139,100,479882,80694,399188
8416b5a2e86524342f710c46f4aa5280,23,19,11470,5591,5879,23,22,9676,4366,5310
dee275cbeb6bb62f6a194bc559f74674,126,83,229021,47084,181937,117,94,239745,44483,195262
a9569414eba95117856550810effb6bb,91,66,112055,19944,92111,72,65,69104,21073,48031
cfba4c2a7a74baa6f4b4c68411644b7d,41,32,44381,12495,31886,28,20,16975,11653,5322
4c03f1e1f5e6cccbb34a8d7cb7df8c4b,192,156,1104384,167366,937018,195,154,943361,206494,736867
1e2b91ef545b6ff6d7a154b59ad9be24,138,120,539185,129880,409305,191,153,613789,134848,478941
584f37b1f49824d2e3edc5b8b32e3205,108,76,242699,50765,191934,99,77,199578,64163,135415
65d138b91cf48b9d7cca5bfc3f51f502,125,94,331319,76965,254354,96,77,166339,82498,83841
ace7ee34351f651924e479661949aedf,2,5,252,639,-387,6,3,815,428,387
f43a790112cc3d6f3e9da502c1c878ba,138,112,291408,62366,229042,121,93,250851,68308,182543
2d85ec0b05079fb1aa639f0af9645fe0,11,7,2131,1260,871,7,6,1890,1185,705
ce9c6dea32ac8bca12d578da963ea827,170,129,623293,173692,449601,202,135,591938,150400,441538
8d43ee1cc7bc2df48bb339607fcca9b3,102,82,192275,61146,131129,124,84,172970,61973,110997
c1039cc4ef8bd85750cd6becdd169091,102,86,306109,90957,215152,112,77,249184,82992,166192
58ced1ca68ecaaaccd8e62ce704066f3,18,19,3035,2047,988,19,13,3952,1443,2509
2a03a732f92c14a34b5dfbe31a46284f,163,98,291494,50951,240543,128,99,262123,56480,205643
de5bf1b80648086be0ef3087ee037394,41,37,44090,26836,17254,56,41,76904,18717,58187
e1ff44816a3fb47d920f726216e711b3,27,18,14187,5589,8598,27,28,11337,8200,3137
7f37d0aec58dba28fc4e436cb18cb1e9,18,15,5313,3858,1455,24,18,10488,3383,7105
b37ca56e6084b49ffb0b14ec747200f5,144,95,480978,85646,395332,113,98,322278,125690,196588
4e5a4f761b11cd4c9842c7b4822f9a4f,20,19,5010,2464,2546,25,17,5417,2728,2689
44c8ca7106e35e4656637fe29f07d817,63,43,40902,18919,21983,57,37,50424,16320,34104
3fd8fae8708ca3db4705fe4c987d93c1,96,78,171188,42756,128432,108,90,226650,42336,184314
5fed957e1ded32edd6239d5a72b224b6,85,62,101649,26283,75366,93,84,138765,34023,104742
38ce17645ac734338b906c8e004c388f,86,75,181034,58179,122855,105,89,216417,62629,153788
33f00a53d3f9e3b85f77f2263fa9aeec,44,31,36708,7433,29275,42,41,34808,14177,20631
1b195d8b573141312861492980ecb3f6,18,14,5745,1975,3770,19,15,4403,2028,2375
7771323036a0d56f96ae5bbdd86d5b44,126,105,263141,45794,217347,107,83,188096,38263,149833
f0743d1798a9a01ee0b2b4e9408d355b,76,56,130478,35599,94879,94,75,137383,56569,80814
afaca0df062f8cbabe93325c90dc50aa,151,121,491063,164211,326852,147,106,385838,106251,279587
8d66f3b267d0a5936d4045339441c292,34,27,36441,19619,16822,32,22,46280,16333,29947
cb122de613ab989a53c009b4bead720e,20,12,6755,1596,5159,16,9,3202,1525,1677
33870d81f4874acba3547e4ef457f4ec,84,75,137608,27441,110167,81,66,132455,19538,112917
1f41bb01ad12ececc36aaf14fdff905d,152,122,266795,53436,213359,99,82,199082,51198,147884
559f63bf5af281b12e2f713b7fe20957,52,39,65216,16657,48559,49,41,50662,22929,27733
53acfc35a230a4ff9b926e80dcea56fb,133,101,328381,83761,244620,147,106,381686,106117,275569
f9ed4d7c75cc7734b93feac1fd09fe68,184,136,531341,77623,453718,161,134,505932,93099,412833
1cff752400bca5ca9cd099af4daf2c83,77,59,128279,30279,98000,74,48,119502,25183,94319
3e2196d141fd017c51aebffa0c9f050f,66,54,69256,22879,46377,47,33,69058,19016,50042
1fa1421f5cb1b295096c48b86d2d33bf,187,132,527697,85309,442388,169,142,434444,125480,308964
bfddc76859931f6794f3b3f46e0bd552,5,5,455,465,-10,8,3,635,215,420
1284c4ff191bae0b033f49df327acf6f,93,70,174804,45469,129335,104,92,178087,49646,128441
210d63136e951c1c0e5b208a69327b19,81,67,127389,43965,83424,75,59,159108,31403,127705
5961db22842cc89857d183e65441333c,34,28,33724,11288,22436,30,25,32490,14373,18117
39d2b916d4b75c2a50cd89a1f7671358,52,40,75299,27594,47705,56,43,92782,27644,65138
3f31a869dca3ba51e03e72cfda8c6637,91,66,169253,48164,121089,117,88,186027,50220,135807
e3879ee865e306b631cff3c019375492,17,18,5939,6460,-521,22,19,12253,4711,7542
4cdc77b671e06e3877263f8ef0f1d6db,77,53,185338,26153,159185,59,41,86567,38460,48107
0a52bb00b1c7db914063b750a475ffca,30,22,17370,6838,10532,27,25,20816,8563,12253
ee5c254b1c662403cfc86028acb4a121,102,89,175249,61569,113680,82,61,132829,44193,88636
5f9e8dfb658d3e13081062178cc4b725,47,36,52274,19094,33180,53,31,49310,14609,34701
f6eee5ac8adfbd3a172911cf46fe55ef,150,85,268831,95554,173277,111,85,239486,63168,176318
957be694e83ebb7a507492c2fa49c65d,51,36,48965,12622,36343,35,23,38997,13247,25750
82d6e9f4e72dbac7e5fc1a5d89ead320,17,10,3322,604,2718,16,17,6883,1568,5315
148bf1a9dee4a374326ea6fc0534eed2,15,12,2283,619,1664,15,8,1582,1278,304
a73b6952ffaa2cabdffbb00a01270e15,63,43,80599,18543,62056,52,40,45641,25386,20255
535c1f8c85f78ca9063c6b75feeaf0f9,70,57,229492,74399,155093,130,86,239838,63147,176691
f3682f1604ab0830d112c3e33074f270,202,139,1108396,170833,937563,197,139,798675,212822,585853
6d08e6844a75a061e567017701eb9f1f,90,56,150017,36280,113737,75,54,153067,38298,114769
53a866eca762860bc6da6ec274f592df,66,53,147099,59087,88012,115,94,254286,75876,178410
448908692aaef16efdb7764ebcc7d1db,60,41,78595,16340,62255,56,51,55042,23776,31266
59737eed5ff126e90ff3d4b786845ddf,125,96,348625,95233,253392,136,117,414655,69113,345542
d95ced14e88ef7e2ae38f6865f11ca24,222,149,1075646,164052,911594,208,145,908042,195829,712213
0861c769adea692aa6cb192a7e1192dd,152,102,297675,88248,209427,111,57,279851,72135,207716
bac3ff6a333db87494c0115ed8a4391a,138,107,332246,92843,239403,112,99,249468,76584,172884
17d404a72d249e684cf3d8ef7823b2da,115,96,251686,59433,192253,129,133,321175,70271,250904
68922bfb43245102f635310e50a7560a,149,101,307129,34259,272870,134,90,231012,70090,160922
3a223d0934af63d8a8e497e89be39e93,208,153,942693,129009,813684,201,125,770048,159135,610913
38c8d6c04c752916c5fb35a525780956,129,105,285154,83937,201217,171,133,537940,81095,456845
0827c168d77b74720cbe5b7c55b428b4,19,15,3383,1441,1942,22,12,2931,716,2215
5186e2debca796327eea58aaab2fc393,117,88,223073,51809,171264,81,61,139040,43962,95078
b2a9bc97b82a81b721d264fd0ffb7f81,221,165,764680,103129,661551,185,143,595650,121393,474257
8ab4277e5801c7320a966ae3ccc6e498,189,146,1106980,220117,886863,221,179,1211322,212483,998839
5dff9e5c59061108ed8aa87fea11ca95,59,54,120678,27223,93455,55,46,89550,40896,48654
89778884074860deac8a890772d158ed,83,69,140293,34556,105737,61,57,72535,34348,38187
19fb30d9dee4d5b9e6cfa7be76c31f97,63,52,65532,38522,27010,66,54,87159,30508,56651
2b332954e41695fba0cda57b95e4022f,47,31,31932,18252,13680,44,36,46018,15381,30637
c2a3b0058346b2e089225109a037190c,9,8,1006,758,248,11,5,1201,253,948
e2a8ab20255aae8ebeae17af40d6be9f,26,18,6176,3275,2901,26,19,8549,3604,4945
8e929bf54cf82e9648059ea87ec85b3b,82,67,122976,32295,90681,87,75,118761,41955,76806
1cf97a9438b21f7844fb13d57bdcd420,27,21,15833,5633,10200,30,20,13055,6707,6348
e628421a741b6bae0a6fd9ea6ea8529e,76,55,120964,40505,80459,85,67,117037,30689,86348
83f285f8d8c4d345ed4bba16d18284d9,124,105,338636,89621,249015,138,95,346350,79649,266701
c64cd3fe912885d62ecc8d72573a58d0,68,52,125809,35095,90714,49,45,81187,39193,41994
3a49352106768f246bf1ba370b42d156,132,74,196395,57231,139164,126,92,256718,48064,208654
afc605212b93556c8e21452f57d53b83,137,101,371801,69656,302145,176,141,507251,92571,414680
2e8ead9e15ddcbddbc07cbaef5300e60,47,38,52567,15517,37050,39,34,23268,17555,5713
eeae50a1f2545e3bd326af364021dc94,116,87,249424,60901,188523,100,76,221106,45072,176034
c3c7190a7fb985b97ef7fcb53aa158c0,112,86,155202,50677,104525,120,75,199501,33610,165891
6ffbf9ff845a44f2adf3fa77057926f8,19,16,3313,1977,1336,18,15,3383,2081,1302
f998bce562679c640bceda4ed45b87fc,108,75,276656,71259,205397,119,91,326126,99097,227029
7cf88988355bc39e52cef69870fcb659,31,22,18573,8377,10196,33,29,30720,11317,19403
c97d40f4cbebdd987126eb177e00d981,104,94,211583,79655,131928,147,126,349403,58177,291226
483fc48769610c626fe4e5379afcdd79,71,57,106043,48843,57200,90,64,144884,42041,102843
8d5c5ade93103c18ad24eda122ff194e,167,130,531161,144677,386484,138,123,927011,198697,728314
5e5d1f04edc9172a3f3d9fb129a197d9,27,31,17473,7625,9848,30,20,15249,5574,9675
1c92d5cfe94a73722adce53148fc347d,26,18,8941,3681,5260,24,17,9292,3679,5613
80d54afb3bc183ccea070459dbd3a150,24,22,11444,3551,7893,25,19,7113,3957,3156
f3e03680fd28c6821d60ae91f7bcc760,175,141,557366,90203,467163,174,136,437591,138130,299461
ce512250a965640d53826fa026b06ccd,131,116,292812,65226,227586,119,89,207700,55774,151926
1365deda8352c25d62139215937cacae,119,96,354165,95622,258543,138,105,391319,96729,294590
2dcd4f1b0a1c6cab94b2c1c60905d0e4,41,26,41530,15895,25635,70,45,82618,13836,68782
fa8a58df114af6f4b342484383eb2ebf,137,103,393317,101084,292233,123,87,330790,93391,237399
fded8dfb65bd6450c4a47efb903d67a7,46,35,49435,17272,32163,70,48,79018,19507,59511
412f4a1bf4a60fddd29c38e665037b00,14,8,2423,772,1651,15,14,2617,1874,743
0e3b13fc25d2ea22a4b25e69d82b1ed9,61,40,84258,18515,65743,55,35,78700,23062,55638
234b4eab4f7ffe9f65eda41c910f869d,150,104,322469,73815,248654,136,93,288684,86774,201910
1cf981ec57d2cb625dcb051d9cdc624d,110,84,302017,52338,249679,115,85,212141,69534,142607
20d7f41c7c8102b873454db521b6d442,121,97,261420,81996,179424,143,93,309168,72494,236674
64ffc3bbc20041ead765e49b11e958fc,85,71,123974,33315,90659,67,52,115143,30222,84921
8d9fa8a3fb03622b6850224fd01bb74a,105,65,186160,41473,144687,123,99,248366,48650,199716
73487e2697f6f4de8c71b81c88f00b6e,53,33,66855,23997,42858,59,45,96788,25878,70910
9930d848073959227d8d1f6f787fb34b,134,97,396304,105189,291115,178,123,519467,81107,438360
f959534b68b118366d5d7ff149def70b,126,94,204395,39168,165227,129,107,226524,43319,183205
2eeeca0c8dd0c09e01781a1dc6070db7,58,43,105646,31877,73769,78,61,96645,31254,65391
b5d533c85cec0c6deddd710f174acefa,40,31,29786,13572,16214,43,35,41731,14361,27370
0affabbeaf50e9c38c76f1115e88745f,103,76,195015,43762,151253,110,89,168844,55319,113525
fdfb34362aeb37d0879de8cf00be986f,130,85,358361,47681,310680,133,107,280543,70303,210240
141241f2cd2315ae3a6b3f25f142a20d,36,26,49230,17559,31671,91,79,167666,32514,135152
78b51c367042309a776e0b5f519a48b8,157,108,588021,93637,494384,219,150,766404,104047,662357
f8c00bc02cd96e2ddf3297bcf0eef3ee,76,64,132211,28468,103743,57,44,63479,27672,35807
e486b964fbb1b19865864852e565fdc9,194,140,525785,99185,426600,127,86,405711,77196,328515
17e6cb655a9e363d7a684b4408fb4a49,108,66,159969,37627,122342,60,48,116692,38939,77753
18217095cb84a04ca31ebc849515629e,60,40,79440,18450,60990,60,54,67287,25821,41466
c2a8b64dfbba281b84146c7d0c07d791,68,54,63102,20939,42163,53,44,67844,24529,43315
36622150c429a7965d89d2f27505529d,145,100,311042,53719,257323,91,74,164097,73803,90294
293bc1447f13f3cef5e43ff1eccb76e1,212,145,1397331,162454,1234877,156,117,774853,146556,628297
d6b0a0a9e1af8f33e3c9149dfd9ce7d6,71,66,89353,29150,60203,55,36,81648,20465,61183
b51a290324882ca610c802611eb39cc4,39,32,34982,18715,16267,62,48,63445,19339,44106
5c2890b20b8d27ecf1f46c71f737a86c,84,61,120659,30831,89828,85,58,118406,33328,85078
1d22031867a0f43f1c7a2fb857ab2442,89,72,187625,40003,147622,89,69,171514,41932,129582
16bef7b2fe4ed132bc472ece890b262c,165,121,378226,94530,283696,143,98,342304,100179,242125
3ea48d267078e6e8ed78376ace179493,188,134,1034668,112528,922140,151,124,687071,95704,591367
e164346a32b8d2cb9b42477c9720cc99,78,65,104680,48243,56437,111,96,182177,46879,135298
6ea1fe01eaf92003b27fd77b48f87496,44,34,70972,10062,60910,38,33,30326,15368,14958
be38082623120212cbe9de92cf9e74a9,54,49,75021,31408,43613,56,42,84922,20228,64694
7bfe5de576b5a5a064a6e2d50a95589a,113,67,198525,49099,149426,150,94,243065,68509,174556
aeba00219b4ba7e94d82ccdd225255a5,144,113,361357,69543,291814,128,99,275566,68627,206939
de2db2ccfdfbf66c3a5f6239f9df5557,93,70,216708,56924,159784,100,79,200692,52561,148131
36e241af6cae9a2b85ce364349d710f5,166,115,419208,147507,271701,191,125,538681,126767,411914
2e62db8fc6d40f27079f144ac216e845,114,88,302422,40211,262211,109,96,192167,68232,123935
936f9e7fc1fa495776751d7112fba1db,143,118,433086,116499,316587,160,118,445148,73614,371534
d592870bb8c8d6a1124ecf1e42211619,23,21,13028,5319,7709,24,18,12962,3817,9145
6fa563b44a12b24e87ced115d2d0eb8a,85,67,150915,44958,105957,94,71,168167,50402,117765
021dee01bb713529a8b181a91ca855d3,133,97,442606,65090,377516,122,111,392167,82798,309369
df96b432b5e1e49b4c8fe9c86f17d911,61,44,120968,19394,101574,55,39,70724,16637,54087
68157129b66388206600f5a00eab4131,104,93,172276,52473,119803,88,74,219373,47868,171505
695579e096a5cf8e532eb2d417197eba,39,27,30489,9292,21197,30,29,16619,11843,4776
38d4f390d4dd7d404927251cd06f783b,90,57,116347,35561,80786,81,68,104960,42042,62918
0736098bc683c719ad1b5bd49bf5f28a,201,150,560471,82876,477595,129,104,301428,85030,216398
a4a81a04a93b99f434e173bc75bc481c,74,62,121004,37342,83662,57,41,65945,29597,36348
cba56e077a2fe3b990ad8f301f56b1b2,47,28,68680,14727,53953,53,56,71965,27364,44601
a8c651632959237d6abcc731b66edcae,9,7,1827,882,945,7,6,1190,1288,-98
9b2001e0b286851904705377d97bb114,165,120,498362,96651,401711,181,135,587062,93642,493420
f01e754fad4b017246af9995f8c9fc08,51,42,45750,24905,20845,63,44,80497,15316,65181
88d93c972d15a2cf99340d3dd624863e,152,93,302633,42094,260539,142,101,239853,62198,177655
7842412805a3a6cc0b4a226c2f474fa6,100,83,238271,49753,188518,107,86,198934,73368,125566
ccb4652edb22d8ff4d48db5ea68f5c52,30,22,15834,7814,8020,26,24,20935,8711,12224
367fea7e422d44c10337ae92d9cf0b15,115,83,210464,37952,172512,123,100,226440,43242,183198
adf5d33d6235cf7e89d33ef1d8ef4bae,168,145,434953,88349,346604,149,104,362127,81798,280329
97c7ce320bd55f6fd14c3e9167e3c94e,22,21,8044,3725,4319,26,21,8613,5243,3370
0a00525948757b1ce9802f77a79e931a,52,44,84715,28848,55867,75,54,112786,27092,85694
679a619941d15d87ad67e48d858bb08a,136,107,292786,61080,231706,78,60,183107,66732,116375
72d4b0db99836d7408f62ae12551ba72,205,154,1020389,237950,782439,215,171,1350938,223065,1127873
37d88701f82548ee641e845cbd8c0ef0,188,135,749704,145877,603827,185,142,674099,183275,490824
56bc9c81f444cebccd935b1b2c3646a2,74,49,128294,30009,98285,76,62,94675,34790,59885
4325705b7966fecabbe55389fb3755fb,131,104,257078,36718,220360,120,101,191551,34471,157080
1048f093ab1a193651723864a703a03a,183,146,527831,118687,409144,162,120,395114,84626,310488
028656316a9ca5215227aeb00eb99ab2,110,81,232036,70719,161317,94,76,220607,45458,175149
d033c3f37fcfaa17c37f7dca96646f47,147,118,250582,39347,211235,135,111,242485,39196,203289
da19378ab475fa7e0cb37e46600cb085,177,127,574383,79501,494882,139,111,454256,92289,361967
484d7e0571456d4504e7ff45bf16ff9d,183,115,1135462,139799,995663,199,143,1006418,167380,839038
8412728458279538c31740b6c837d9cc,42,31,28250,16938,11312,45,33,46585,12321,34264
de2df4e9fe2e3cf10c22070b84c0c272,119,99,204308,61316,142992,126,105,322270,55601,266669
1ba23c061274ddf2a4094eb9d107bae5,49,37,62652,20995,41657,67,42,76818,17883,58935
8c49db28a5678c9b76941a07ddf6a663,138,77,442976,83901,359075,184,119,474924,67332,407592
0c5771f004b77e9864a4f6e53c691e78,130,91,276937,64322,212615,140,114,407113,58625,348488
7e972d6dc0ca8b616fee992ad023231c,88,64,180460,28921,151539,93,78,122989,33058,89931
b886e890c8475cb04931d8164ade66e8,37,28,34277,8292,25985,45,33,42714,6001,36713
cd4f13004c36f665d7a47ebf0cf3c401,124,84,266051,91560,174491,85,79,190081,60387,129694
30ef6aaa374efd22ad6a0f620f18bebe,159,97,421541,107773,313768,131,108,399052,166153,232899
